household_id,income,members,energy_cost,energy_ratio,is_poverty,region,month_1,month_2,month_3,month_4,month_5,month_6,month_7,month_8,month_9,month_10,month_11,month_12,month_13,month_14,month_15,month_16,month_17,month_18
494,2716055.0,6,68736.0,0.0253,0,충남,78018.0,78893.0,72748.0,62988.0,57437.0,64744.0,69643.0,61107.0,65999.0,67803.0,75788.0,87641.0,80240.0,93300.0,90489.0,92434.0,94012.0,100094.0
495,1276828.0,2,96502.0,0.0756,0,전남,106255.0,109607.0,96000.0,78810.0,83777.0,95484.0,106401.0,87770.0,85670.0,97330.0,103518.0,121439.0,121394.0,129706.0,119713.0,128726.0,129270.0,128949.0
496,752704.0,5,151834.0,0.2017,1,경기,175473.0,177441.0,154907.0,142191.0,124840.0,142905.0,161116.0,132207.0,144391.0,159102.0,161434.0,195477.0,205622.0,197190.0,202810.0,192609.0,206389.0,211334.0
497,1352092.0,3,259843.0,0.1922,1,강원,298253.0,312968.0,271986.0,218841.0,209814.0,242518.0,243481.0,241861.0,221580.0,241201.0,270717.0,318206.0,303026.0,322162.0,315181.0,322508.0,344013.0,350000.0
498,4177976.0,6,277260.0,0.0664,0,경기,321099.0,307343.0,289176.0,238799.0,243853.0,281634.0,284189.0,237174.0,245027.0,265010.0,292395.0,333911.0,340559.0,323662.0,330929.0,350000.0,336363.0,350000.0
499,2059798.0,1,298763.0,0.145,1,강원,330277.0,350000.0,318887.0,261286.0,255770.0,276622.0,313113.0,295057.0,266577.0,281744.0,350000.0,350000.0,340465.0,350000.0,350000.0,350000.0,349426.0,350000.0
500,3464042.0,6,215088.0,0.0621,0,전남,253805.0,268047.0,218195.0,202590.0,197048.0,180216.0,220913.0,204975.0,188554.0,193164.0,237721.0,271656.0,272100.0,283101.0,278379.0,274566.0,286711.0,287633.0
501,4187814.0,1,141344.0,0.0338,0,경기,172244.0,166369.0,146635.0,123733.0,115510.0,135496.0,135127.0,135483.0,127265.0,121197.0,150200.0,163041.0,168857.0,158410.0,171439.0,166649.0,166575.0,174279.0
502,1048793.0,1,216269.0,0.2062,1,충남,243456.0,272859.0,230665.0,194177.0,186136.0,196389.0,199869.0,201868.0,210375.0,198683.0,223469.0,263016.0,264721.0,262019.0,276181.0,275695.0,284712.0,267077.0
503,4811390.0,1,182311.0,0.0379,0,강원,192216.0,207302.0,210509.0,156223.0,152161.0,159134.0,164128.0,173912.0,163873.0,174762.0,190617.0,222649.0,220223.0,222559.0,220259.0,223832.0,224693.0,241421.0
504,4793933.0,6,158096.0,0.033,0,세종,184240.0,190481.0,164017.0,134716.0,127309.0,144412.0,148124.0,138996.0,152458.0,148240.0,171271.0,206250.0,208739.0,207205.0,209381.0,228297.0,211722.0,220168.0
505,1099672.0,1,144861.0,0.1317,1,경기,162499.0,181561.0,166620.0,136252.0,127732.0,132641.0,139234.0,131649.0,124654.0,141435.0,149142.0,180814.0,185681.0,178231.0,182500.0,190475.0,187646.0,190149.0
506,630580.0,1,271897.0,0.4312,1,대구,341310.0,337202.0,297319.0,221857.0,254053.0,236676.0,271765.0,249873.0,232175.0,242776.0,286966.0,306396.0,306454.0,325747.0,323565.0,324164.0,310193.0,304174.0
507,1238555.0,1,61087.0,0.0493,0,부산,74105.0,69009.0,58307.0,60114.0,50000.0,55484.0,61298.0,50000.0,54243.0,59334.0,65277.0,79808.0,79357.0,83724.0,79936.0,78318.0,79448.0,79649.0
508,4479219.0,5,234385.0,0.0523,0,대전,282964.0,314570.0,249574.0,226164.0,195194.0,216649.0,228498.0,228001.0,214899.0,199724.0,238576.0,296355.0,272291.0,301123.0,317558.0,324239.0,301433.0,331280.0
509,1155702.0,1,284507.0,0.2462,1,서울,333587.0,350000.0,289523.0,272590.0,234495.0,276096.0,295183.0,249914.0,250714.0,296170.0,325472.0,350000.0,350000.0,350000.0,350000.0,350000.0,350000.0,350000.0
510,704059.0,6,67860.0,0.0964,0,전남,78377.0,88668.0,70484.0,66826.0,54428.0,58066.0,64716.0,67551.0,58614.0,69270.0,69377.0,86518.0,89620.0,84663.0,84156.0,90997.0,89836.0,93538.0
511,4799641.0,3,172912.0,0.036,0,울산,208746.0,199636.0,195166.0,150230.0,143144.0,145957.0,182825.0,167996.0,166515.0,162563.0,181179.0,197962.0,194951.0,203298.0,207059.0,220901.0,192471.0,211766.0
512,4877716.0,5,66175.0,0.0136,0,서울,72741.0,84014.0,65508.0,57769.0,54461.0,59328.0,67024.0,56927.0,55009.0,58140.0,64675.0,82785.0,84264.0,87863.0,87161.0,84091.0,87724.0,91453.0
513,4957538.0,6,110258.0,0.0222,0,대전,131143.0,132284.0,127107.0,95875.0,97287.0,101149.0,109765.0,102464.0,102210.0,107587.0,116940.0,140756.0,142371.0,134146.0,145467.0,144813.0,159299.0,152981.0
514,2963293.0,2,263659.0,0.089,0,서울,296379.0,309954.0,277451.0,219983.0,237759.0,249569.0,261451.0,245408.0,237018.0,252312.0,272688.0,346037.0,329589.0,342907.0,350000.0,350000.0,350000.0,350000.0
515,4296801.0,3,137019.0,0.0319,0,충북,160220.0,159166.0,147571.0,125143.0,126206.0,131822.0,136387.0,127450.0,132930.0,133758.0,142617.0,154240.0,151075.0,152133.0,157937.0,164378.0,166948.0,173304.0
516,3267811.0,4,245179.0,0.075,0,경기,279233.0,265112.0,257776.0,221448.0,215061.0,212845.0,239846.0,215708.0,195382.0,220011.0,237225.0,311634.0,308227.0,311023.0,308344.0,282193.0,346957.0,317115.0
517,1546243.0,3,189336.0,0.1224,1,경남,214170.0,235519.0,198479.0,160914.0,157091.0,172977.0,186428.0,179438.0,170239.0,175154.0,206920.0,231020.0,223946.0,256656.0,237210.0,215272.0,254746.0,257140.0
518,2248448.0,2,105479.0,0.0469,0,충북,117061.0,128521.0,108096.0,80479.0,84375.0,92822.0,98293.0,94125.0,104666.0,100162.0,108615.0,136248.0,143919.0,151428.0,149908.0,144162.0,134289.0,138632.0
519,1100475.0,6,202226.0,0.1838,1,경남,229096.0,266269.0,210699.0,191410.0,176761.0,179204.0,200658.0,193718.0,163339.0,201211.0,211081.0,265193.0,272004.0,268738.0,275308.0,278018.0,294895.0,281809.0
520,1454792.0,2,265783.0,0.1827,1,광주,273906.0,306443.0,279142.0,239620.0,220274.0,198955.0,258448.0,266015.0,255977.0,244824.0,305351.0,305368.0,298428.0,322582.0,323764.0,317460.0,306283.0,309165.0
521,1585070.0,3,246764.0,0.1557,1,충남,275818.0,292403.0,280418.0,219476.0,202521.0,214481.0,239989.0,227458.0,207878.0,221249.0,248358.0,317579.0,315863.0,321246.0,343724.0,347391.0,329695.0,328139.0
522,3392133.0,4,103229.0,0.0304,0,전북,117499.0,121481.0,103981.0,89331.0,89149.0,86796.0,108364.0,95450.0,92211.0,91512.0,108324.0,126918.0,127931.0,137078.0,131655.0,127799.0,129473.0,137736.0
523,2655734.0,2,242062.0,0.0911,0,전북,282105.0,293587.0,252384.0,224930.0,220125.0,221456.0,230301.0,219666.0,225767.0,218880.0,256720.0,297350.0,287443.0,313394.0,314929.0,292475.0,318230.0,319418.0
524,4824415.0,4,236396.0,0.049,0,경북,272715.0,288192.0,249403.0,207883.0,209794.0,210085.0,229237.0,204756.0,194079.0,227001.0,247260.0,308607.0,325785.0,311693.0,329927.0,313738.0,322094.0,324788.0
525,4212237.0,4,111794.0,0.0265,0,대전,128083.0,136457.0,108953.0,103382.0,91222.0,100524.0,111596.0,103405.0,95465.0,104687.0,126923.0,130228.0,140434.0,131453.0,134325.0,129550.0,132521.0,135265.0
526,655073.0,2,81253.0,0.124,1,전북,94464.0,96297.0,83655.0,68313.0,65180.0,74349.0,78480.0,73679.0,83466.0,86798.0,87794.0,105231.0,102829.0,102247.0,106912.0,109441.0,113644.0,103378.0
527,3215893.0,6,181880.0,0.0566,0,경남,201985.0,211467.0,188621.0,167172.0,149646.0,150500.0,182090.0,162911.0,172825.0,178349.0,183722.0,232531.0,229707.0,236687.0,239108.0,238586.0,252271.0,235449.0
528,4477019.0,1,62061.0,0.0139,0,제주,66358.0,71515.0,61600.0,54832.0,52880.0,53262.0,65068.0,62076.0,59302.0,50945.0,71512.0,78220.0,79152.0,79460.0,76309.0,82520.0,87427.0,83424.0
529,3682471.0,5,283537.0,0.077,0,경기,322176.0,337303.0,316157.0,245117.0,226384.0,278364.0,283892.0,268291.0,263744.0,256041.0,308885.0,347638.0,350000.0,332837.0,350000.0,350000.0,350000.0,350000.0
530,467462.0,5,212966.0,0.4556,1,경북,243521.0,259839.0,227906.0,188416.0,176352.0,194097.0,216720.0,195971.0,183763.0,214572.0,224818.0,235971.0,249937.0,234941.0,243698.0,249089.0,233065.0,247239.0
531,4653556.0,3,221298.0,0.0476,0,인천,270000.0,254828.0,240682.0,211473.0,202877.0,183994.0,218890.0,201361.0,217732.0,215395.0,242717.0,283211.0,290337.0,278900.0,286497.0,295382.0,289656.0,290198.0
532,2121691.0,5,188296.0,0.0887,0,대구,209125.0,215475.0,197771.0,176993.0,165260.0,156528.0,196390.0,184639.0,176984.0,188573.0,190517.0,231842.0,250930.0,252853.0,238065.0,246932.0,250158.0,263030.0
533,1753512.0,3,185029.0,0.1055,1,세종,249155.0,204805.0,192967.0,156167.0,155329.0,187153.0,177446.0,175585.0,161690.0,166960.0,211696.0,213486.0,214909.0,218522.0,219600.0,219222.0,238635.0,207179.0
534,948482.0,4,69468.0,0.0732,0,제주,86108.0,79015.0,67821.0,63928.0,58965.0,66294.0,68242.0,69989.0,62572.0,67740.0,78863.0,86108.0,90603.0,85675.0,89499.0,84378.0,88590.0,87412.0
535,3162004.0,4,130052.0,0.0411,0,경기,160961.0,145382.0,150560.0,111640.0,105476.0,121979.0,133624.0,133690.0,105978.0,126846.0,136241.0,153813.0,167043.0,158366.0,158029.0,162871.0,150338.0,154899.0
536,1452055.0,2,245746.0,0.1692,1,제주,290315.0,268850.0,267373.0,214841.0,196068.0,225624.0,223976.0,237456.0,208650.0,217744.0,258806.0,304532.0,325501.0,294660.0,330921.0,302301.0,331519.0,337086.0
537,1081348.0,5,119997.0,0.111,1,세종,137486.0,141049.0,118287.0,94619.0,96701.0,114006.0,117580.0,113032.0,111537.0,124289.0,134344.0,142704.0,132931.0,159296.0,160325.0,149531.0,142224.0,157094.0
538,4632659.0,3,268218.0,0.0579,0,대전,290163.0,316636.0,290939.0,247555.0,230972.0,252663.0,263367.0,257084.0,200654.0,249079.0,292386.0,328728.0,325824.0,321335.0,350000.0,349378.0,350000.0,324392.0
539,1289350.0,4,200561.0,0.1556,1,전남,230210.0,242287.0,227595.0,178081.0,164935.0,186940.0,168725.0,187510.0,175869.0,193019.0,223712.0,270147.0,275544.0,258448.0,272529.0,276407.0,287821.0,287000.0
540,3213586.0,4,116615.0,0.0363,0,대구,144980.0,134553.0,122814.0,110036.0,100089.0,99254.0,122359.0,112746.0,93485.0,117685.0,127793.0,148236.0,159508.0,156344.0,159572.0,160556.0,160361.0,145874.0
541,4473571.0,1,293973.0,0.0657,0,경남,336476.0,350000.0,288400.0,265099.0,251919.0,266281.0,290801.0,295163.0,259898.0,282449.0,328694.0,350000.0,350000.0,350000.0,350000.0,350000.0,350000.0,350000.0
542,1126444.0,3,287220.0,0.255,1,제주,330328.0,311270.0,283163.0,254763.0,230282.0,251721.0,279170.0,265623.0,277074.0,272137.0,315675.0,350000.0,350000.0,350000.0,350000.0,350000.0,350000.0,350000.0
543,4889881.0,1,111307.0,0.0228,0,부산,132537.0,138749.0,127913.0,100234.0,96627.0,95266.0,123191.0,103963.0,98633.0,103909.0,113104.0,134060.0,132564.0,129271.0,133744.0,150291.0,144905.0,147366.0
544,3569710.0,2,69958.0,0.0196,0,경북,85187.0,91648.0,66950.0,59090.0,57074.0,61483.0,68906.0,64975.0,63652.0,66577.0,70801.0,77935.0,75588.0,77747.0,79480.0,77390.0,80225.0,78874.0
545,3856266.0,6,73018.0,0.0189,0,울산,86197.0,80799.0,75180.0,65566.0,63715.0,73604.0,76155.0,66557.0,64138.0,74187.0,74659.0,95921.0,97334.0,97188.0,96787.0,87602.0,102891.0,97397.0
546,1490715.0,2,257381.0,0.1727,1,경남,301777.0,315321.0,252578.0,248044.0,219563.0,258452.0,267544.0,245116.0,223651.0,243157.0,272274.0,345299.0,350000.0,350000.0,350000.0,330150.0,350000.0,350000.0
547,289993.0,1,70701.0,0.2438,1,충북,83096.0,89479.0,70228.0,64165.0,59910.0,57751.0,66711.0,68761.0,59327.0,66919.0,66358.0,87921.0,81507.0,87511.0,88973.0,91888.0,91385.0,88589.0
548,3276162.0,1,250940.0,0.0766,0,경북,284090.0,308332.0,261489.0,239826.0,210744.0,223325.0,279349.0,239051.0,228450.0,235885.0,231497.0,327365.0,350000.0,350000.0,329659.0,338101.0,348534.0,350000.0
549,4611628.0,6,103718.0,0.0225,0,경남,122407.0,109597.0,104361.0,90121.0,88682.0,89596.0,103520.0,97495.0,92603.0,95003.0,105424.0,122645.0,125754.0,127955.0,122430.0,135309.0,127156.0,137960.0
550,3758283.0,2,275555.0,0.0733,0,전북,317433.0,320048.0,288833.0,241660.0,230681.0,258436.0,278093.0,269761.0,245124.0,257301.0,272646.0,338071.0,296092.0,336691.0,347073.0,350000.0,350000.0,350000.0
551,1738699.0,5,195590.0,0.1125,1,대구,245895.0,230974.0,200561.0,191140.0,169375.0,167623.0,201780.0,197432.0,163464.0,190128.0,191387.0,259118.0,264124.0,270957.0,264570.0,250278.0,267269.0,284880.0
552,3398350.0,3,191667.0,0.0564,0,경남,205953.0,242103.0,204763.0,168187.0,159224.0,178145.0,191284.0,158465.0,190380.0,186027.0,200727.0,230977.0,231524.0,247558.0,240396.0,243823.0,230408.0,241412.0
553,2661756.0,6,135401.0,0.0509,0,울산,147045.0,160786.0,139747.0,119807.0,113966.0,120488.0,133793.0,127460.0,128474.0,127136.0,147089.0,170509.0,174737.0,179331.0,167614.0,181780.0,177515.0,173792.0
554,779631.0,4,265122.0,0.3401,1,광주,310646.0,274999.0,288485.0,269511.0,225268.0,235466.0,259008.0,258863.0,234982.0,260021.0,302353.0,345339.0,346356.0,336529.0,349891.0,350000.0,343481.0,350000.0
555,3896016.0,5,128814.0,0.0331,0,경북,135964.0,155226.0,132485.0,120570.0,113935.0,111172.0,134533.0,120602.0,116043.0,122615.0,150459.0,160056.0,150846.0,158590.0,169725.0,164567.0,168160.0,166728.0
556,4921249.0,2,125586.0,0.0255,0,충북,125950.0,148684.0,128823.0,110136.0,108372.0,111649.0,128967.0,111926.0,113465.0,115538.0,129423.0,159104.0,157454.0,161604.0,156311.0,172720.0,171927.0,169325.0
557,243137.0,4,288558.0,1.1868,1,인천,350000.0,338859.0,310898.0,252875.0,231992.0,266911.0,277784.0,268641.0,243488.0,267371.0,303351.0,350000.0,350000.0,350000.0,350000.0,350000.0,341988.0,350000.0
558,4832392.0,3,63148.0,0.0131,0,제주,65881.0,77620.0,62637.0,57122.0,52215.0,53771.0,60608.0,60668.0,53192.0,57744.0,68504.0,89206.0,91819.0,87652.0,90533.0,92892.0,92357.0,97974.0
559,1687074.0,5,281312.0,0.1667,1,인천,333295.0,330322.0,271571.0,274340.0,252073.0,252875.0,269473.0,260691.0,256081.0,263884.0,295163.0,350000.0,350000.0,340281.0,350000.0,350000.0,350000.0,350000.0
560,2293644.0,5,171135.0,0.0746,0,충북,198827.0,189767.0,178573.0,158747.0,148989.0,161762.0,172450.0,163253.0,143221.0,175002.0,176946.0,203441.0,227075.0,221455.0,205792.0,195662.0,207474.0,229269.0
561,2704298.0,5,122484.0,0.0453,0,세종,138230.0,137804.0,117295.0,112904.0,106759.0,115583.0,124492.0,94499.0,113011.0,107881.0,116598.0,137885.0,127677.0,142213.0,137868.0,134687.0,144913.0,139693.0
562,4018775.0,1,162699.0,0.0405,0,경남,175861.0,203857.0,184747.0,141330.0,143625.0,146596.0,166293.0,167136.0,148825.0,160472.0,160045.0,210834.0,226656.0,207107.0,214353.0,225285.0,225341.0,211329.0
563,4177696.0,3,225785.0,0.054,0,강원,269919.0,266985.0,263390.0,203544.0,188186.0,189327.0,221861.0,219201.0,187089.0,204263.0,231534.0,271289.0,264599.0,289163.0,260978.0,284120.0,290768.0,281998.0
564,3431166.0,1,254708.0,0.0742,0,부산,298089.0,285221.0,234774.0,217582.0,214831.0,240243.0,257693.0,248438.0,218957.0,241117.0,268319.0,306355.0,296181.0,309649.0,323892.0,307077.0,318994.0,342337.0
565,1386671.0,5,67329.0,0.0486,0,경남,78589.0,74107.0,72980.0,65064.0,54579.0,59803.0,65311.0,67914.0,60884.0,69490.0,72158.0,85182.0,86268.0,89728.0,81639.0,88891.0,89190.0,92912.0
566,2678047.0,5,175633.0,0.0656,0,광주,182535.0,218422.0,189754.0,161761.0,159014.0,152814.0,163065.0,166267.0,155323.0,159824.0,183678.0,212828.0,199169.0,213253.0,209248.0,223392.0,217605.0,235628.0
567,3578196.0,5,83171.0,0.0232,0,전북,98354.0,104866.0,88314.0,68873.0,72941.0,74322.0,78586.0,80380.0,79097.0,79039.0,91361.0,106367.0,109473.0,107168.0,113146.0,114667.0,115226.0,111334.0
568,4259197.0,5,223832.0,0.0526,0,전북,246144.0,280361.0,250672.0,194983.0,203808.0,199137.0,231826.0,224819.0,186524.0,217440.0,251812.0,271947.0,263058.0,282876.0,281601.0,279122.0,285519.0,269004.0
569,989866.0,4,70826.0,0.0716,0,강원,79207.0,82370.0,75978.0,58632.0,55855.0,63805.0,70747.0,68440.0,69720.0,67636.0,76591.0,84214.0,87669.0,84089.0,86988.0,87201.0,92078.0,84589.0
570,1831516.0,1,151511.0,0.0827,0,부산,184426.0,190093.0,164130.0,138320.0,127559.0,135517.0,155938.0,137017.0,135992.0,138589.0,168417.0,196179.0,215081.0,194038.0,196807.0,204495.0,200010.0,212421.0
571,700196.0,3,266409.0,0.3805,1,경남,301955.0,306510.0,261477.0,243854.0,233546.0,248729.0,264765.0,277513.0,223483.0,234466.0,268266.0,333111.0,321677.0,350000.0,332963.0,333721.0,350000.0,350000.0
572,4638169.0,6,75036.0,0.0162,0,부산,84862.0,91300.0,72051.0,71034.0,65798.0,63336.0,66523.0,67802.0,66713.0,80481.0,80928.0,85318.0,83794.0,86839.0,88769.0,84064.0,89100.0,87841.0
573,2790707.0,3,241358.0,0.0865,0,충북,283311.0,293262.0,259884.0,227840.0,219410.0,238420.0,241549.0,223072.0,203908.0,234276.0,264005.0,281356.0,297181.0,285820.0,275240.0,282682.0,284278.0,287198.0
574,3949908.0,5,295402.0,0.0748,0,전북,328823.0,350000.0,325442.0,276373.0,260976.0,271971.0,325205.0,281248.0,273536.0,260274.0,297378.0,347083.0,350000.0,317878.0,350000.0,317741.0,350000.0,350000.0
575,1888300.0,3,195486.0,0.1035,1,인천,218587.0,240199.0,208271.0,171886.0,168131.0,175038.0,186001.0,196859.0,177762.0,168607.0,210614.0,236837.0,236436.0,241653.0,236205.0,264075.0,233825.0,251617.0
576,4895766.0,6,190114.0,0.0388,0,전남,229209.0,222080.0,202502.0,172900.0,145757.0,178238.0,182657.0,182437.0,159041.0,176279.0,203245.0,224818.0,217761.0,230461.0,230011.0,237077.0,232586.0,244422.0
577,2697133.0,2,74402.0,0.0276,0,전남,83327.0,82805.0,76536.0,63792.0,64669.0,63007.0,74132.0,73644.0,66625.0,67338.0,82712.0,84266.0,83992.0,85808.0,86849.0,88269.0,90639.0,89195.0
578,2113912.0,5,252004.0,0.1192,1,광주,301489.0,292659.0,245955.0,227700.0,221701.0,241301.0,258275.0,233067.0,242524.0,253325.0,268163.0,334075.0,350000.0,333347.0,331714.0,339479.0,331841.0,350000.0
579,2771.0,3,288559.0,104.1383,1,부산,330004.0,349269.0,311476.0,276354.0,240224.0,246791.0,280536.0,262130.0,239888.0,293466.0,315934.0,319516.0,325524.0,320995.0,322573.0,299246.0,335153.0,339729.0
580,4471414.0,2,131459.0,0.0294,0,광주,152760.0,158929.0,141942.0,110796.0,103061.0,117597.0,141604.0,117484.0,119349.0,120411.0,132159.0,168438.0,175290.0,166394.0,183118.0,178136.0,175150.0,181026.0
581,100073.0,6,92157.0,0.9209,1,전북,105923.0,113021.0,104876.0,85952.0,83264.0,83334.0,88438.0,87296.0,79604.0,94371.0,100589.0,118194.0,125278.0,110817.0,124604.0,116478.0,124068.0,123724.0
582,689015.0,6,241298.0,0.3502,1,경남,287331.0,291906.0,232646.0,207193.0,203566.0,229246.0,246892.0,215851.0,215644.0,252360.0,254771.0,296686.0,305546.0,311860.0,300010.0,314756.0,307422.0,323535.0
583,2922337.0,6,213890.0,0.0732,0,서울,236636.0,246128.0,235201.0,191736.0,184397.0,189552.0,223501.0,197020.0,191195.0,211181.0,237756.0,260360.0,283577.0,268895.0,256984.0,274772.0,269190.0,280774.0
584,2183533.0,2,94414.0,0.0432,0,경남,96861.0,116024.0,97276.0,85158.0,79090.0,81771.0,93890.0,87411.0,83453.0,85745.0,101795.0,125316.0,122148.0,127225.0,123421.0,132351.0,132762.0,129758.0
585,2302967.0,1,294778.0,0.128,1,광주,350000.0,350000.0,298833.0,264161.0,249610.0,266366.0,331987.0,285232.0,238294.0,272439.0,279612.0,350000.0,325399.0,344554.0,338571.0,350000.0,350000.0,350000.0
586,4471678.0,2,266604.0,0.0596,0,세종,287315.0,322845.0,273386.0,253533.0,236299.0,233499.0,276998.0,256708.0,256341.0,262609.0,287590.0,350000.0,350000.0,345960.0,350000.0,350000.0,350000.0,350000.0
587,2443994.0,1,146860.0,0.0601,0,충남,172707.0,158560.0,154815.0,137622.0,118917.0,141221.0,151704.0,149130.0,123079.0,138257.0,161313.0,169827.0,178023.0,171977.0,181496.0,178156.0,188381.0,170714.0
588,1895697.0,6,246698.0,0.1301,1,대전,302617.0,275738.0,235331.0,224722.0,203546.0,231784.0,242869.0,236088.0,222927.0,235686.0,252005.0,287332.0,287660.0,310077.0,288744.0,291482.0,303601.0,290231.0
589,2674091.0,6,121825.0,0.0456,0,대전,145705.0,158078.0,141313.0,108876.0,106320.0,108794.0,128003.0,120477.0,106021.0,112763.0,136781.0,148100.0,148912.0,155141.0,151532.0,163474.0,161931.0,151434.0
590,4538627.0,5,126292.0,0.0278,0,서울,135315.0,151378.0,133608.0,117692.0,106549.0,112648.0,124534.0,120894.0,112904.0,125611.0,134668.0,158718.0,160038.0,155793.0,163475.0,160798.0,168964.0,166835.0
591,1031934.0,1,265072.0,0.2569,1,전북,304876.0,323876.0,267292.0,237578.0,225500.0,237669.0,262805.0,243996.0,226331.0,249236.0,286597.0,302556.0,299503.0,334149.0,309227.0,316563.0,341049.0,324807.0
592,3404890.0,4,190895.0,0.0561,0,대구,209621.0,239668.0,209255.0,168812.0,165951.0,155676.0,172708.0,165802.0,175149.0,185308.0,197694.0,259153.0,272079.0,247437.0,265092.0,259389.0,276617.0,274367.0
593,971845.0,4,113367.0,0.1167,1,서울,123434.0,138929.0,124178.0,100981.0,98666.0,97038.0,111198.0,100472.0,113962.0,114316.0,128916.0,150314.0,147790.0,143909.0,152197.0,159299.0,155997.0,145090.0
594,548125.0,2,161842.0,0.2953,1,인천,186575.0,204665.0,172881.0,138310.0,142582.0,145197.0,149819.0,141037.0,148449.0,170212.0,160790.0,192623.0,197645.0,186149.0,217083.0,193391.0,198217.0,197609.0
595,2747767.0,1,220557.0,0.0803,0,대구,242929.0,265486.0,233591.0,180382.0,191740.0,206171.0,219705.0,234405.0,191723.0,205747.0,227011.0,274646.0,273745.0,264375.0,276701.0,284517.0,302550.0,316770.0
596,1163541.0,5,248278.0,0.2134,1,강원,290775.0,335703.0,261837.0,220467.0,223067.0,234877.0,253728.0,232227.0,236236.0,237290.0,272602.0,297634.0,293555.0,304763.0,291416.0,304959.0,296520.0,295998.0
597,2531259.0,5,114270.0,0.0451,0,부산,126320.0,145441.0,108500.0,95501.0,99327.0,104028.0,112272.0,119698.0,106018.0,115194.0,119679.0,138956.0,137358.0,146994.0,147549.0,143250.0,148656.0,152965.0
598,2271145.0,6,54015.0,0.0238,0,강원,61121.0,62849.0,54685.0,50000.0,50000.0,50000.0,57659.0,55260.0,50000.0,52154.0,54512.0,66680.0,68180.0,67435.0,69314.0,71214.0,70839.0,68852.0
599,3664225.0,3,211484.0,0.0577,0,전북,224002.0,248678.0,208496.0,178190.0,167160.0,188493.0,207133.0,204659.0,184977.0,188688.0,221870.0,250363.0,258047.0,238350.0,235543.0,243611.0,258482.0,262337.0
600,3041488.0,4,274820.0,0.0904,0,인천,330955.0,346490.0,299496.0,244649.0,223341.0,239133.0,294203.0,244428.0,253408.0,267506.0,309742.0,350000.0,347516.0,350000.0,350000.0,350000.0,350000.0,350000.0
601,2827659.0,3,136836.0,0.0484,0,충남,170328.0,163305.0,160281.0,118045.0,108913.0,116904.0,138513.0,118436.0,121238.0,149068.0,132875.0,166366.0,161066.0,167760.0,168971.0,168387.0,173592.0,180815.0
602,2940558.0,1,190929.0,0.0649,0,경기,205460.0,215744.0,201404.0,169393.0,143889.0,188565.0,171942.0,181659.0,176677.0,174855.0,206891.0,226631.0,230464.0,211001.0,244385.0,235705.0,222783.0,246271.0
603,3401328.0,6,182544.0,0.0537,0,대구,199523.0,215499.0,191460.0,164958.0,153738.0,183508.0,170194.0,179249.0,160367.0,173080.0,200684.0,207840.0,201976.0,210864.0,226717.0,228872.0,229382.0,200982.0
604,1438733.0,1,265369.0,0.1844,1,전북,288059.0,295336.0,277417.0,236049.0,220857.0,237836.0,250737.0,246619.0,245201.0,247689.0,255343.0,323871.0,313107.0,333878.0,337842.0,314477.0,350000.0,328031.0
605,3859945.0,5,78951.0,0.0205,0,경기,85136.0,89332.0,84342.0,69666.0,66784.0,76786.0,76191.0,75229.0,76101.0,76018.0,76240.0,101183.0,97441.0,109014.0,100788.0,117729.0,112478.0,103836.0
606,2921093.0,2,283404.0,0.097,0,인천,350000.0,341944.0,295984.0,269796.0,236387.0,260021.0,289766.0,256152.0,260005.0,298648.0,314486.0,339389.0,350000.0,350000.0,350000.0,350000.0,350000.0,350000.0
607,2841736.0,1,236270.0,0.0831,0,광주,269681.0,261991.0,248531.0,205010.0,196074.0,211316.0,223744.0,206384.0,215747.0,224758.0,247942.0,302880.0,297838.0,313046.0,328656.0,311786.0,342186.0,321695.0
608,817340.0,5,111844.0,0.1368,1,강원,135300.0,132875.0,121193.0,103351.0,94690.0,102335.0,112984.0,100140.0,103112.0,102501.0,111159.0,145779.0,143754.0,155301.0,156749.0,148719.0,159609.0,152119.0
609,2177681.0,1,222128.0,0.102,1,전북,261862.0,244932.0,231913.0,201230.0,185876.0,198192.0,204522.0,214783.0,206389.0,216229.0,245348.0,280458.0,288686.0,287853.0,296816.0,273275.0,283955.0,316156.0
610,1438771.0,6,167984.0,0.1168,1,부산,197012.0,211271.0,176871.0,146681.0,140426.0,135854.0,165186.0,150688.0,145897.0,150284.0,165087.0,199438.0,206532.0,199279.0,196318.0,213672.0,210491.0,191417.0
611,2765366.0,1,145142.0,0.0525,0,대구,165874.0,181721.0,153613.0,131224.0,122670.0,121174.0,159206.0,131393.0,121745.0,136417.0,145072.0,180958.0,187795.0,191925.0,192461.0,185895.0,190383.0,194945.0
612,1487568.0,4,87992.0,0.0592,0,경북,98216.0,104845.0,99104.0,77799.0,82352.0,82122.0,83894.0,81601.0,74193.0,86256.0,98510.0,108019.0,100976.0,111768.0,107423.0,109146.0,114833.0,120142.0
613,2876850.0,4,296715.0,0.1031,1,대전,328952.0,346006.0,303371.0,266471.0,256047.0,270134.0,280030.0,294591.0,263171.0,268807.0,304338.0,350000.0,350000.0,350000.0,343629.0,350000.0,350000.0,344244.0
614,1343375.0,6,189708.0,0.1412,1,전북,222509.0,214362.0,190553.0,164227.0,173696.0,156483.0,174570.0,182776.0,171632.0,175988.0,199331.0,224513.0,227594.0,230923.0,242484.0,251307.0,233215.0,225863.0
